order_id,date_id,product_id,customer_id,region_id,qty,amount
407-2208142-3405146,10,18,5335,5,1.0,399.0
171-7101752-3873123,10,125,759,1,1.0,597.0
405-0351572-6109944,10,536,747,1,1.0,352.0
406-7151260-5868337,10,1193,5336,25,1.0,517.0
171-2420715-5990766,10,2509,2691,1,1.0,648.0
406-8442904-1281940,10,373,1405,1,1.0,352.0
404-9038348-7509159,10,3271,2886,4,1.0,329.0
408-0394387-5176311,10,3780,998,1,1.0,432.0
407-0100847-4265153,10,473,218,2,1.0,597.0
171-9186608-7553144,10,3333,5337,11,1.0,939.0
405-2910905-0958718,10,917,4428,14,1.0,399.0
408-8419476-5136330,10,2406,883,4,1.0,442.0
408-3846629-6781961,10,768,207,9,1.0,788.0
403-3575425-8285114,10,157,5338,5,1.0,517.0
406-3063898-8632325,10,126,1192,10,1.0,824.0
406-5157643-9761928,10,1579,1674,7,0.0,570.48
404-3481730-2677120,10,3781,2050,10,1.0,459.0
404-3481730-2677120,10,17,2050,10,1.0,329.0
404-0220728-4063529,10,2281,2050,10,1.0,545.0
404-0220728-4063529,10,3782,2050,10,1.0,566.0
408-1067745-7901115,10,3751,366,1,1.0,0.0
405-8293883-3671522,10,587,5339,16,0.0,
171-7001554-2650735,10,762,3852,5,1.0,833.0
407-0254518-4618752,10,1486,5340,1,1.0,759.0
408-6268692-2456321,10,617,5341,17,1.0,549.0
406-4341464-4757154,10,693,1507,12,1.0,654.0
406-4341464-4757154,10,38,1507,12,1.0,487.0
406-2718478-2805948,10,1252,5342,2,1.0,824.0
406-7527366-7359526,10,29,305,7,1.0,399.0
403-0927376-9914726,10,3783,5343,11,1.0,665.0
407-0268772-3165157,10,1432,5344,20,0.0,463.8
402-5306641-1814709,10,1389,5345,16,0.0,
402-5306641-1814709,10,446,5345,16,0.0,
171-7112069-5309162,10,192,838,15,1.0,375.0
403-8978278-0838740,10,3632,788,5,1.0,545.0
403-8418930-3205900,10,161,5346,4,1.0,487.0
171-4911959-3227536,10,1147,3791,8,1.0,499.0
171-1370699-4941113,10,127,5347,28,1.0,517.0
404-9240854-5886728,10,3371,3925,16,1.0,999.0
407-8203295-9318749,10,197,5022,16,1.0,432.0
407-6130288-9078721,10,693,447,5,0.0,
402-9172943-6913149,10,1255,5348,18,1.0,399.0
407-2557996-1741152,10,224,5344,20,0.0,380.0
407-8238216-6270748,10,470,551,1,1.0,1112.0
405-7296008-4690766,10,871,1388,13,1.0,562.0
171-1950473-1724308,10,3170,2091,1,0.0,284.76
171-1950473-1724308,10,2761,2091,1,0.0,300.95
171-1213386-3877938,10,130,3554,16,1.0,518.0
407-5642486-8489152,10,3784,61,13,1.0,547.0
406-6248521-9005133,10,3785,5349,16,0.0,493.33
404-7773810-3133900,10,410,64,4,1.0,788.0
406-9960533-9119525,10,248,4467,2,1.0,597.0
408-5614137-7309946,10,109,1133,8,1.0,406.0
403-6895738-3005166,10,298,5350,5,1.0,824.0
403-6343216-0652347,10,3786,4724,8,1.0,459.0
403-5076577-7792319,10,3786,4724,8,0.0,
406-2951547-7311545,10,3787,1681,16,1.0,329.0
404-9185827-3225919,10,276,1813,4,1.0,471.0
402-9361613-2978757,10,129,64,4,1.0,399.0
407-3093951-4110768,10,3788,5351,16,1.0,376.0
407-2128082-7227534,10,3789,677,10,0.0,
171-5067507-2217108,10,2359,2161,30,1.0,376.0
402-9106697-4292336,10,2484,1563,5,1.0,471.0
408-4829133-7393966,10,87,2490,5,1.0,744.0
407-1312846-4979551,10,3727,677,10,1.0,259.0
407-4848260-1955568,10,1015,574,11,1.0,432.0
408-0257268-1337147,10,329,240,1,1.0,517.0
408-0257268-1337147,10,1075,240,1,1.0,435.0
405-5636995-7407568,10,587,4940,7,1.0,435.0
405-8592401-6201923,10,495,96,10,1.0,788.0
402-4491763-6157952,10,797,2676,18,1.0,759.0
171-0511364-9177109,10,243,3078,22,0.0,995.54
406-6129560-9737155,10,3790,1676,8,1.0,318.0
407-7875899-4385168,11,3791,219,22,1.0,419.0
405-5095151-2155550,11,788,126,8,0.0,471.43
407-9490976-3002754,11,169,1429,7,1.0,1112.0
408-6179971-3437150,11,1749,1403,2,1.0,950.0
406-6975780-1598753,11,1231,5352,5,1.0,368.0
407-9298859-1948347,11,1084,754,7,1.0,534.0
408-9604648-9953918,11,685,1403,2,1.0,329.0
408-8274475-3223502,11,3792,1403,2,1.0,299.0
407-3593523-7266743,11,1084,754,7,0.0,
407-7502477-0585945,11,87,2010,5,0.0,
408-4464880-1656304,11,182,265,15,1.0,744.0
403-6561774-4843500,11,3793,936,1,1.0,641.0
402-6765205-0807569,11,1110,2761,8,1.0,442.0
402-6765205-0807569,11,3731,2761,8,1.0,376.0
402-6765205-0807569,11,172,2761,8,1.0,597.0
402-1625154-1553127,11,217,2761,8,1.0,563.0
405-6646843-7379511,11,2406,5353,30,1.0,442.0
405-4387472-9373944,11,130,5353,30,1.0,518.0
407-0871788-7349125,11,3791,219,22,0.0,399.05
406-2852339-0462769,11,50,1614,2,1.0,399.0
407-3357216-2758735,11,103,5354,16,1.0,599.0
405-9300623-3668346,11,481,5033,4,1.0,922.0
406-8269819-6205945,11,168,1188,1,1.0,512.0
407-0384596-7425966,11,393,1704,20,1.0,625.0
405-6317441-1303510,11,2406,5353,30,0.0,
408-7640923-7091533,11,591,1574,18,1.0,788.0
408-4391409-6091549,11,558,335,2,1.0,626.0
403-9760395-7317142,11,514,116,2,1.0,459.0
403-9504117-1393111,11,3794,5355,11,1.0,365.0
403-4610441-8404326,11,887,5356,2,1.0,487.0
405-3704007-1989124,11,10,38,5,1.0,363.0
404-6450382-9263530,11,246,4357,7,1.0,1140.0
406-9334560-3339535,11,1203,1047,11,0.0,
406-5570491-1588302,11,146,1047,11,1.0,1126.0
406-8296619-5628365,11,3285,816,7,1.0,582.0
407-3102878-7958760,11,376,3381,1,1.0,1133.0
402-4610835-7099548,11,182,430,1,1.0,744.0
404-9474365-1002711,11,1994,437,7,1.0,376.0
405-9966503-5309167,11,1442,229,10,1.0,568.0
405-6226540-1443518,11,3795,411,2,1.0,376.0
404-7017711-5457119,11,50,5357,1,1.0,399.0
171-9673994-4357150,11,857,5358,4,1.0,654.0
404-5335104-4418759,11,1912,1805,7,1.0,357.0
402-7639968-8485967,11,40,5359,16,1.0,399.0
402-1657702-5753118,11,495,5359,16,1.0,788.0
407-6487016-6602732,11,257,152,7,1.0,744.0
407-0178126-6805120,11,350,152,7,1.0,899.0
407-0178126-6805120,11,359,152,7,1.0,807.0
404-5303682-1982748,11,254,148,5,1.0,518.0
404-5303682-1982748,11,999,148,5,1.0,511.0
408-9673235-4275569,11,257,420,1,1.0,744.0
406-2876003-1153101,11,18,3403,30,1.0,399.0
402-0363207-4377949,11,110,768,18,1.0,1186.0
403-4065621-5581106,11,1681,720,4,1.0,1149.0
403-5919106-2669169,11,750,2230,1,1.0,692.0
403-5006892-2807509,11,1472,2230,1,1.0,792.0
406-2485953-4365154,11,1555,184,5,1.0,399.0
406-2485953-4365154,11,1163,184,5,1.0,295.0
406-0362574-0345908,11,1191,184,5,1.0,487.0
403-6277333-9311567,11,2586,5360,16,1.0,318.0
171-8900362-5584341,11,1548,2850,1,1.0,432.0
402-1823289-1573909,11,262,8,7,1.0,859.0
408-6432683-1628305,11,359,5361,8,1.0,807.0
403-1886947-4853951,11,2537,845,7,0.0,546.67
407-3120276-5641156,11,2387,2692,18,1.0,533.0
408-8089751-1169910,11,265,2260,17,1.0,1463.0
403-7258955-4033103,11,3796,507,7,1.0,999.0
407-2064012-7181957,11,2387,194,2,1.0,533.0
407-6463396-2222706,11,410,5362,7,1.0,788.0
406-7224533-5589107,11,132,1892,15,1.0,788.0
405-0379134-1626730,11,1620,365,2,1.0,1213.0
406-6181715-1064319,11,65,153,2,1.0,376.0
405-8242642-9886760,11,1775,1347,24,1.0,459.0
402-7081714-4961145,11,1082,192,2,1.0,725.0
403-8998395-9648358,11,1472,2230,1,1.0,792.0
403-8998395-9648358,11,1007,2230,1,1.0,751.0
403-8998395-9648358,11,3797,2230,1,1.0,799.0
403-1418386-4348315,11,750,2230,1,0.0,659.05
171-6534750-0688302,11,3798,5363,18,0.0,
407-4490102-6151515,11,712,2077,10,1.0,568.0
405-2481692-7453904,11,1338,1168,2,1.0,744.0
403-6764716-2785158,11,1634,5364,13,1.0,574.0
402-1449892-4968365,11,1222,5365,16,1.0,692.0
171-5065504-5346733,11,3798,5363,18,0.0,
405-4631051-8893109,11,587,4940,7,1.0,435.0
402-3413525-2620339,11,50,5366,18,1.0,399.0
171-0787796-6597924,11,2628,410,2,1.0,684.0
404-8169659-1547500,11,254,4339,13,1.0,518.0
404-1564907-4475516,11,2140,4339,13,1.0,599.0
171-3809217-6385134,11,3404,410,2,1.0,545.0
405-6713648-1670744,11,3682,1361,5,1.0,579.0
171-0938596-4952368,11,2490,5367,4,1.0,591.0
406-5075349-8889110,11,3139,320,4,1.0,612.0
403-0957672-9832366,11,447,219,22,1.0,599.0
405-3731649-2984311,11,3671,4866,7,1.0,782.0
403-1282744-5217131,11,289,3022,1,1.0,744.0
171-8671054-0520355,11,282,4904,1,1.0,759.0
408-9497576-7762742,11,327,1216,7,1.0,399.0
407-9247971-6337163,11,282,4763,22,1.0,759.0
408-4910216-0084347,11,3799,1216,7,1.0,682.0
404-5063985-4861940,11,2696,3188,4,1.0,666.0
407-3542976-8821112,11,3800,5368,9,1.0,487.0
403-7545187-0875521,11,76,1426,5,1.0,399.0
404-6857533-5217112,11,3801,1393,8,1.0,599.0
405-7085193-7847525,11,172,1455,2,1.0,597.0
407-5425090-2389134,11,1355,7,6,1.0,967.0
407-8145788-8165929,11,282,4763,22,1.0,759.0
406-4051678-0205948,11,2880,30,5,1.0,571.0
408-4390748-4154763,11,3802,1282,4,1.0,517.0
408-4390748-4154763,11,2045,1282,4,1.0,635.0
408-2521576-0292342,11,3335,1282,4,1.0,368.0
404-6216776-5269102,11,3353,2064,34,1.0,799.0
408-3851867-4615501,11,373,4788,10,0.0,
408-3851867-4615501,11,536,4788,10,1.0,352.0
403-8910193-9613926,11,3725,1566,7,1.0,460.0
403-9627652-8301919,11,561,5369,18,1.0,540.0
403-7724034-7472317,11,1168,5370,17,1.0,1112.0
404-6835973-7992311,11,281,5371,1,1.0,1133.0
408-7666351-9105959,11,68,5372,14,1.0,545.0
408-7666351-9105959,11,3803,5372,14,1.0,499.0
407-0620782-1675528,11,1079,5373,22,1.0,725.0
403-4074494-9433937,11,2052,246,2,1.0,859.0
404-0148917-3172340,11,2748,910,1,0.0,
406-1634132-6673167,11,304,2523,30,1.0,376.0
404-4205346-8214742,11,182,4651,2,1.0,744.0
406-9167102-6835518,11,1079,3776,1,1.0,725.0
402-4156737-5396312,11,45,458,7,1.0,788.0
171-6458310-6623553,11,927,5374,5,1.0,1115.0
407-8948689-0349922,11,373,2610,9,1.0,352.0
407-8629590-2690715,11,1811,2610,9,1.0,349.0
408-3506109-1416321,11,345,245,7,1.0,471.0
407-4121802-5277954,11,3804,16,10,1.0,349.0
406-6147684-9626748,11,596,3710,2,1.0,744.0
405-4251087-4261942,11,1912,5375,17,1.0,357.0
171-9093103-2284345,11,1195,5376,18,1.0,432.0
406-2406731-3896369,11,994,102,1,1.0,626.0
405-7623407-3413164,11,2851,385,15,0.0,
408-3380885-2361146,11,271,1831,5,1.0,399.0
403-9714040-1257133,11,992,102,1,1.0,788.0
404-7396963-0862738,11,378,5377,10,1.0,788.0
408-2613958-8046744,11,486,4788,10,1.0,1140.0
404-1669147-2533139,11,364,246,2,1.0,399.0
407-3199329-0460343,11,1254,763,11,1.0,548.0
407-2778502-3830748,11,923,2408,1,0.0,
403-8170928-4052309,11,182,439,4,1.0,744.0
403-8170928-4052309,11,384,439,4,1.0,744.0
402-6785279-6143532,11,276,1981,5,1.0,471.0
404-0179372-1642707,11,768,2612,7,1.0,788.0
402-2739723-1472339,11,1168,3454,18,1.0,1112.0
171-6561599-8875523,11,1963,189,11,1.0,1399.0
408-8496460-8892354,11,274,785,2,1.0,563.0
171-2438439-0241166,11,2233,5378,4,1.0,339.0
407-3065485-8197110,11,543,5379,7,0.0,
406-3736793-6069964,11,1440,3919,2,1.0,1115.0
408-8440390-5042760,11,254,5380,35,1.0,518.0
171-2025243-5791510,11,1076,5381,2,1.0,499.0
404-8929609-0941166,11,2686,5382,4,1.0,259.0
404-0031742-6357144,11,2168,5382,4,1.0,725.0
405-4705433-2521954,11,1890,1642,10,1.0,525.0
405-4705433-2521954,11,2744,1642,10,1.0,560.0
405-4705433-2521954,11,3805,1642,10,1.0,496.0
406-8156523-6358755,11,726,396,10,1.0,1115.0
403-1340265-7091530,11,213,46,7,1.0,1115.0
404-8894945-5588314,11,1800,3565,1,1.0,487.0
404-8894945-5588314,11,50,3565,1,1.0,399.0
404-8894945-5588314,11,2737,3565,1,1.0,568.0
404-8894945-5588314,11,1558,3565,1,1.0,499.0
404-2112521-8497106,11,3095,3565,1,1.0,399.0
404-1313312-2943543,11,53,3565,1,1.0,1033.0
404-1313312-2943543,11,1122,3565,1,1.0,487.0
171-6939221-5973917,11,2154,5383,12,1.0,939.0
402-4728021-0850729,11,1429,5384,23,1.0,548.0
171-7662856-2105906,11,772,67,2,1.0,635.0
403-2914660-9307531,11,18,1121,1,1.0,399.0
402-6621372-2889951,11,1952,403,1,1.0,442.0
407-3224991-2462712,11,376,3612,12,1.0,1133.0
408-4522502-9254706,11,1430,4091,1,1.0,568.0
403-0222483-4729137,11,727,507,7,1.0,429.0
402-4360365-9041961,11,1474,245,7,1.0,487.0
408-7938040-9109164,11,587,2942,1,1.0,435.0
407-3931544-3413168,11,729,2610,9,1.0,435.0
407-3931544-3413168,11,24,2610,9,1.0,563.0
407-2204413-6137957,11,246,2610,9,1.0,1140.0
408-0421399-4964303,11,1252,2038,17,1.0,824.0
406-0944369-6688351,11,1530,5385,1,1.0,487.0
407-7770226-5399543,11,3782,846,2,0.0,539.05
407-7770226-5399543,11,235,846,2,0.0,568.57
407-7761323-3537939,11,393,846,2,1.0,625.0
402-1703528-6687568,11,329,615,18,1.0,517.0
402-3309487-7632336,11,1252,1361,5,1.0,824.0
405-6765224-2197119,11,438,433,15,1.0,788.0
405-6765224-2197119,11,132,433,15,1.0,788.0
171-0903237-8167532,11,634,74,21,1.0,495.0
404-0464302-9199509,11,2035,27,2,1.0,563.0
407-9594624-1977961,11,4,5386,16,1.0,744.0
403-1250274-5197137,11,1206,572,5,1.0,533.0
402-1722520-6841100,11,1075,1139,1,1.0,435.0
404-2294915-9025934,11,466,325,1,1.0,486.0
404-3280388-4569924,11,4,152,7,1.0,744.0
407-7963890-7515531,11,855,880,1,1.0,690.0
405-6683432-7869146,11,947,153,2,1.0,352.0
402-2481045-4800304,11,1522,792,1,1.0,597.0
408-7652875-1633916,11,3149,291,10,1.0,888.0
403-7832160-8205960,11,40,1121,1,0.0,
404-1870875-2680311,11,410,5382,4,0.0,
406-8302382-5353127,11,596,93,10,1.0,744.0
403-9810785-2917101,11,1714,585,5,1.0,511.0
403-5383443-6358734,11,819,585,5,1.0,759.0
403-4629085-2450729,11,932,585,5,1.0,399.0
403-8666449-4683531,11,855,4557,26,1.0,690.0
406-5561262-9465928,11,483,196,10,1.0,1112.0
407-9591299-0766726,11,55,922,2,1.0,493.0
407-7144825-9169946,11,3806,193,2,1.0,452.0
407-0312893-1968345,11,1489,1860,8,1.0,1204.0
404-6583480-3304350,11,1530,193,2,1.0,487.0
171-9617880-5436350,11,195,378,18,0.0,622.86
171-2912510-5192330,11,737,207,9,1.0,376.0
402-0129222-4653940,11,110,1244,1,1.0,1186.0
407-3830795-2091551,11,1472,114,4,1.0,792.0
405-0426836-2777962,11,330,5387,17,1.0,888.0
171-1360466-0691549,11,1024,654,12,1.0,432.0
402-5373084-2177124,11,3382,1543,1,1.0,1299.0
403-2362326-8521937,11,457,5388,1,1.0,597.0
171-9818784-1523508,11,3807,5389,7,1.0,666.0
171-9818784-1523508,11,1374,5389,7,1.0,442.0
406-7064399-8630765,11,2692,5390,12,1.0,654.0
403-3415645-8893961,11,13,717,2,1.0,399.0
403-4470469-3008310,11,132,5391,22,1.0,788.0
404-3696290-5883563,11,1952,21,7,1.0,442.0
404-3696290-5883563,11,64,21,7,1.0,824.0
403-3166675-9502739,11,282,15,9,1.0,759.0
405-9917259-6533116,11,2632,282,10,1.0,459.0
404-6988801-4040318,11,202,5392,9,1.0,484.0
405-6422972-1102745,11,729,240,1,1.0,435.0
402-7923601-1755513,11,369,370,2,1.0,511.0
402-0412567-0938755,11,1994,370,2,1.0,376.0
404-0106335-4150741,11,2879,196,10,1.0,1099.0
402-1533747-5973937,11,6,5393,2,1.0,824.0
406-9694326-2000311,11,1981,5394,18,1.0,1213.0
402-8313372-4785152,11,3808,5395,2,1.0,599.0
407-9538786-5357922,11,3784,61,13,0.0,
171-4263236-4345922,11,628,4479,18,1.0,459.0
408-7572091-0215516,11,2830,396,10,1.0,999.0
404-3721039-6952366,11,642,625,1,1.0,475.0
404-3663501-5148362,11,1147,625,1,1.0,499.0
404-3663501-5148362,11,1624,625,1,1.0,499.0
404-3663501-5148362,11,1483,625,1,1.0,562.0
407-6583975-8556345,11,2373,454,5,1.0,362.0
171-0214526-2334706,11,3809,4383,7,1.0,518.0
404-6495397-4071556,11,1823,26,1,1.0,807.0
408-0277512-5954778,11,372,929,4,1.0,563.0
405-2793171-4535524,11,182,62,1,1.0,744.0
171-5809634-8957116,11,1189,963,1,1.0,474.0
404-5281011-9440346,11,809,5396,2,1.0,1115.0
402-9243848-6338768,11,45,5397,11,1.0,788.0
405-5175143-8593139,11,1438,5398,30,1.0,725.0
406-7283556-1369928,11,1700,3319,7,1.0,342.0
406-4152300-1404345,11,251,3319,7,1.0,459.0
404-1358666-8085132,11,2406,5399,1,1.0,442.0
405-7765027-1630762,11,1958,2718,1,1.0,458.0
405-9732532-5175528,11,910,2262,7,1.0,545.0
407-5017482-0002758,11,3810,3985,7,1.0,512.0
405-9906538-8860351,11,271,2126,11,1.0,399.0
407-3829871-9513961,11,470,599,1,1.0,1112.0
407-7833841-0848328,11,768,57,2,1.0,788.0
408-8594625-7437153,11,3407,839,11,1.0,499.0
403-2817543-1788350,11,2960,4392,9,1.0,696.0
408-8725248-2606762,11,3811,3283,9,1.0,590.0
408-6834533-9825130,11,837,3283,9,1.0,613.0
408-6834533-9825130,11,3164,3283,9,1.0,586.0
406-0037800-4306747,11,95,2628,22,1.0,696.0
406-0037800-4306747,11,172,2628,22,1.0,597.0
403-6504203-2385946,11,1202,5400,12,0.0,
403-4883056-3952339,11,150,5401,5,1.0,666.0
404-7146168-9381926,11,438,1962,7,1.0,788.0
403-4321280-9677103,11,1549,5402,26,1.0,859.0
405-2580277-5587507,11,246,2610,9,0.0,
404-3156302-7369929,11,393,4542,18,1.0,625.0
403-5496321-3201129,11,15,5403,16,1.0,771.0
408-6499483-4522750,11,576,5404,2,1.0,597.0
407-7302083-8681126,11,3653,130,16,1.0,568.0
404-6310119-1552316,11,143,5317,2,1.0,376.0
407-5488490-0035568,11,1015,231,2,1.0,432.0
407-3414170-0041152,11,889,5405,16,1.0,807.0
404-5214184-7455546,11,393,5406,18,0.0,
171-1454522-6069136,11,1360,963,1,1.0,625.0
405-9968008-0339569,11,3812,5407,9,1.0,715.0
405-9231620-2412342,11,301,5407,9,1.0,399.0
405-9231620-2412342,11,60,5407,9,1.0,599.0
404-6610412-2855567,11,1128,152,7,1.0,316.0
404-6610412-2855567,11,224,152,7,1.0,399.0
404-4333018-6844322,11,84,152,7,1.0,442.0
404-4333018-6844322,11,1864,152,7,1.0,383.0
404-4333018-6844322,11,3239,152,7,1.0,291.0
408-8412353-0640358,11,3347,1269,10,1.0,574.0
403-5558161-5794766,11,277,2894,20,1.0,342.0
405-9621412-3915527,11,50,1013,1,1.0,399.0
408-7001335-0926741,11,424,1522,8,1.0,582.0
171-0815614-8996328,11,731,18,2,1.0,685.0
405-6503329-6958729,11,1958,2718,1,0.0,
408-7890662-4045124,11,2166,1007,11,1.0,599.0
407-1628338-3992332,11,1167,1996,18,1.0,487.0
403-7866914-5220328,11,3813,350,2,1.0,825.0
403-1596762-1092325,11,3814,351,1,1.0,387.0
403-1114590-3609154,11,411,530,2,1.0,888.0
405-2425323-1820326,11,495,2402,7,1.0,788.0
171-2872318-5368333,11,3815,1091,1,1.0,345.0
405-8903342-9777936,11,3139,2259,5,1.0,612.0
171-6715444-2371523,11,31,3,1,1.0,744.0
402-4038924-0069166,11,505,5408,2,1.0,517.0
171-3792630-3277125,11,276,615,18,1.0,471.0
171-7774992-7603551,11,1460,1981,5,1.0,736.0
406-9342437-4076363,11,1395,5409,7,1.0,459.0
402-1667188-4676352,11,3816,2894,20,1.0,653.0
407-1102575-9869125,11,3711,1244,1,1.0,339.0
407-1102575-9869125,11,3817,1244,1,1.0,518.0
171-2191895-4620343,11,612,788,5,0.0,1194.64
403-5292093-1401118,11,788,336,5,1.0,495.0
405-4091023-3139525,11,910,2131,1,1.0,545.0
408-5027226-2945964,11,45,1276,11,1.0,788.0
403-6714116-8360337,11,184,5410,25,1.0,563.0
405-5564527-5203561,11,1958,2718,1,0.0,
408-5059415-6872333,11,1428,62,1,1.0,533.0
402-8379046-9817965,11,185,5411,16,1.0,545.0
403-2278465-9897925,11,1617,24,13,1.0,329.0
171-1921849-4711526,11,3818,179,5,1.0,495.0
403-0318305-7450705,11,1817,351,1,1.0,295.0
171-9622480-3613110,11,457,3134,15,1.0,597.0
405-5232683-4577138,11,408,2127,2,1.0,909.0
171-1243316-5713124,11,216,201,2,1.0,442.0
403-9940855-9214713,11,125,24,13,1.0,597.0
407-5486535-7826700,11,1436,5412,1,1.0,801.0
406-6160969-2309923,11,264,1268,4,1.0,788.0
408-4787582-0145163,11,264,5413,5,1.0,788.0
407-5680200-6861911,11,1994,413,21,1.0,376.0
407-5680200-6861911,11,3245,413,21,1.0,259.0
403-9817790-1025116,11,3819,1980,8,1.0,645.0
407-3329239-6822765,11,3820,4404,1,1.0,329.0
407-4263918-6529159,11,1048,1897,10,1.0,1033.0
402-3450268-9240346,11,1011,5414,1,1.0,715.0
404-3826918-9746702,11,1389,5415,30,1.0,387.0
403-6996050-3030756,11,132,936,1,1.0,788.0
404-8309410-0777940,11,2723,5416,16,1.0,319.0
404-8175570-5114751,11,276,238,1,1.0,471.0
404-7120579-3537910,11,3133,238,1,1.0,666.0
404-0914345-2360305,11,3821,2355,15,1.0,521.0
406-6479014-9017115,11,3822,5417,10,1.0,518.0
402-5159859-3257155,11,950,27,2,1.0,1556.0
402-7453099-0772302,11,7,3348,8,1.0,653.0
404-1688754-6984366,11,2174,3381,1,1.0,999.0
171-6215298-1542758,11,121,282,10,1.0,375.0
403-4283171-1024314,11,45,2743,4,1.0,788.0
404-6146113-6705108,11,52,2940,22,2.0,1308.0
403-9908297-9876367,11,298,5418,4,1.0,824.0
405-5154970-1468352,11,999,48,15,1.0,511.0
405-6663081-2361118,11,2297,2054,1,1.0,1213.0
405-2244509-7225169,11,3708,5419,7,1.0,295.0
405-5111546-2924368,11,3823,143,11,0.0,
408-5947518-6301118,11,561,400,10,1.0,540.0
406-6020171-6675538,11,3824,4660,4,0.0,701.9
406-1582177-1193118,11,951,4660,4,1.0,969.0
405-9940010-2793100,11,3825,5420,22,1.0,1463.0
407-3819001-0284322,11,803,38,5,1.0,792.0
403-4398550-2847511,11,52,5421,7,1.0,654.0
406-1074980-6257906,11,1428,1533,4,1.0,533.0
402-1171412-7736351,11,1488,282,10,1.0,1338.0
406-5775825-9474763,11,710,5422,16,1.0,517.0
406-0792022-5106739,11,421,5422,16,1.0,459.0
406-0792022-5106739,11,514,5422,16,1.0,459.0
403-5038148-2706712,11,833,5423,25,1.0,540.0
405-4430107-7925955,11,596,52,2,1.0,744.0
171-4949527-6922740,11,3400,299,7,1.0,342.0
405-8321612-4130726,11,1912,1188,1,1.0,357.0
405-0319957-8635529,11,328,5424,15,1.0,1112.0
408-5902108-5677115,11,772,5425,7,1.0,635.0
171-5528185-9931553,11,1084,5426,18,1.0,534.0
405-8941119-8746757,11,1668,944,10,1.0,721.0
406-4714033-1830726,11,3699,3056,7,0.0,
407-5095272-6382761,11,447,256,5,1.0,599.0
406-4068648-8548348,11,693,759,1,1.0,654.0
405-2735217-1713131,11,376,3456,20,1.0,1133.0
171-0545253-7465111,11,693,2414,10,1.0,654.0
407-0821849-1661157,11,123,5427,16,1.0,579.0
402-0125561-7412359,11,1032,5071,13,1.0,631.0
405-2971610-9105121,11,217,5428,22,1.0,563.0
408-6773001-9769918,11,3826,183,5,1.0,643.0
408-6773001-9769918,11,2893,183,5,1.0,791.0
408-6773001-9769918,11,373,183,5,1.0,352.0
404-0829079-9940333,11,574,3270,8,1.0,458.0
406-5901554-9610750,11,1952,35,4,1.0,442.0
406-0275860-2614755,11,31,5429,29,1.0,744.0
171-7317307-4744324,11,2340,5430,2,1.0,406.0
171-7317307-4744324,11,1074,5430,2,1.0,899.0
404-3842188-2745921,11,712,603,18,1.0,568.0
404-3514062-0129147,11,1651,2695,11,1.0,744.0
408-3866328-9479565,11,1190,266,11,1.0,525.0
403-6576753-4853116,11,1440,5421,7,1.0,1115.0
407-8575899-2277924,11,2164,2315,20,1.0,499.0
404-7472871-1827522,11,7,23,12,1.0,653.0
404-6432052-1899553,11,103,603,18,1.0,599.0
405-4699757-2822745,11,573,1343,4,1.0,568.0
405-6500536-4623502,11,3507,821,4,1.0,229.0
404-1215653-0726735,11,442,361,27,1.0,568.0
405-4007501-2675561,11,394,5414,1,1.0,1186.0
171-5440782-4583557,11,182,5431,16,1.0,744.0
404-8419609-7883539,11,1366,577,11,1.0,715.0
402-7775826-3749952,11,121,5432,20,1.0,375.0
171-5258164-5920331,11,2339,1361,5,1.0,999.0
407-7685793-6253113,11,3749,2438,2,1.0,453.0
402-5124507-3403554,11,992,5433,1,1.0,788.0
405-2213687-9771509,11,3482,1248,4,1.0,574.0
407-4802157-9761928,11,384,5434,16,1.0,744.0
408-9928777-3966760,11,1635,3505,1,1.0,533.0
171-2862972-9941941,11,2222,246,2,1.0,491.0
403-5857989-7578728,11,287,5435,29,1.0,759.0
403-0298715-7317916,11,990,5435,29,1.0,801.0
407-4924186-0037153,11,1023,782,1,1.0,939.0
406-8044607-8867540,11,551,240,1,1.0,463.0
171-8693230-2796335,11,417,2898,16,1.0,517.0
408-3525511-6158733,11,857,1642,10,1.0,654.0
402-6629211-9741914,11,692,2959,37,1.0,399.0
171-5557367-9397906,11,172,5436,16,1.0,597.0
404-5277828-0055525,11,76,5437,1,1.0,399.0
407-0955198-6364303,11,2647,5438,30,1.0,316.0
403-0731568-1805902,11,121,219,22,1.0,375.0
408-0797701-4097950,11,583,690,24,1.0,399.0
408-7977917-7618728,11,71,5439,4,1.0,432.0
408-7977917-7618728,11,3827,5439,4,1.0,432.0
402-0194724-6793141,11,2313,5440,16,1.0,376.0
406-9464389-3117149,11,127,5441,20,1.0,517.0
408-1473071-3167543,11,93,5442,16,1.0,696.0
402-6845398-9685961,11,125,5443,17,1.0,597.0
171-3000614-5308326,11,50,1157,7,1.0,399.0
405-9975222-9792302,11,1588,1969,5,1.0,329.0
405-3751256-1869946,11,3705,1969,5,1.0,376.0
404-0478089-3391531,11,596,1412,1,1.0,744.0
405-9434540-6167534,11,643,996,16,1.0,1432.0
408-0999706-7764348,11,1603,1361,5,1.0,824.0
407-3108107-4369961,11,857,5444,16,1.0,654.0
407-0583547-6578738,11,1500,1145,4,1.0,487.0
404-9035400-5845130,11,1095,5445,25,1.0,1369.0
407-8408411-3097116,11,2946,5446,8,1.0,316.0
403-7000596-5277949,11,1959,5231,16,1.0,725.0
